Date,Time,Booking_ID,Booking_Status,Customer_ID,Vehicle_Type,Pickup_Location,Drop_Location,V_TAT,C_TAT,Canceled_Rides_by_Customer,Canceled_Rides_by_Driver,Incomplete_Rides,Incomplete_Rides_Reason,Booking_Value,Payment_Method,Ride_Distance,Driver_Ratings,Customer_Rating,None
1.72224E+18,09:14:00,CNR7944506445,Success,CID409821,Auto,Nagarbhavi,Richmond Town,287,30,,,No,,393,Cash,15,4.8,3.2,
1.72015E+18,04:09:00,CNR3549347253,Driver Not Found,CID475934,eBike,Devanahalli,Hebbal,,,,,,,274,,0,,,
1.72072E+18,16:44:00,CNR8422419602,Success,CID831503,Prime SUV,Magadi Road,Sahakar Nagar,224,85,,,No,,433,Cash,9,4.9,4.1,
1.72007E+18,04:15:00,CNR5855634722,Success,CID189950,Prime Plus,Hebbal,Frazer Town,84,145,,,No,,192,Cash,21,4,4,
1.72048E+18,23:31:00,CNR8320043637,Success,CID540732,Prime Sedan,Banashankari,Marathahalli,84,65,,,No,,976,Cash,10,3.7,4.4,
1.72051E+18,08:13:00,CNR8034283783,Driver Not Found,CID310668,Prime Sedan,Koramangala,HSR Layout,,,,,,,329,,0,,,
1.72193E+18,16:49:00,CNR3256371921,Canceled by Customer,CID485504,Prime SUV,Bannerghatta Road,Indiranagar,,,Wrong Address,,,,272,,0,,,
1.72142E+18,20:38:00,CNR8022592314,Success,CID673757,Bike,Bannerghatta Road,Magadi Road,196,130,,,No,,340,Cash,49,4.7,4.1,
1.72026E+18,10:03:00,CNR1440283141,Canceled by Driver,CID472749,Prime Plus,Basavanagudi,Basavanagudi,,,,Customer related issue,,,564,,0,,,
1.72184E+18,17:32:00,CNR8786686268,Success,CID670567,Auto,Basavanagudi,Kadugodi,98,85,,,No,,745,UPI,12,4.3,4.4,
1.72061E+18,12:09:00,CNR7641018528,Success,CID317332,Bike,JP Nagar,RT Nagar,217,55,,,No,,381,UPI,29,4.9,3.5,
1.72034E+18,09:06:00,CNR6470195463,Canceled by Customer,CID428166,Prime Plus,Vijayanagar,Tumkur Road,,,Wrong Address,,,,413,,0,,,
1.7201E+18,13:49:00,CNR7917159192,Success,CID250046,Mini,JP Nagar,Hebbal,301,110,,,No,,730,Cash,22,3.8,4.6,
1.72187E+18,02:07:00,CNR9509424303,Success,CID796778,Prime Plus,Majestic,MG Road,175,55,,,No,,295,Credit Card,14,3.5,3.7,
1.72102E+18,05:57:00,CNR8287954331,Success,CID598194,eBike,Varthur,Yeshwanthpur,252,75,,,No,,108,UPI,43,4.1,3.9,
1.72207E+18,09:42:00,CNR1456183116,Canceled by Customer,CID426820,eBike,Mysore Road,Shivajinagar,,,Driver asked to cancel,,,,459,,0,,,
1.71991E+18,10:00:00,CNR3291976622,Success,CID399949,Mini,Whitefield,Jayanagar,112,115,,,No,,254,UPI,44,3.1,4.5,
1.72141E+18,16:26:00,CNR8127313439,Canceled by Driver,CID356015,Prime SUV,JP Nagar,Bannerghatta Road,,,,Customer was coughing/sick,,,494,,0,,,
1.72056E+18,20:47:00,CNR1411493057,Success,CID985828,Mini,Malleshwaram,Hennur,147,75,,,No,,118,Cash,14,4.2,4.4,
1.71983E+18,09:47:00,CNR4906896933,Canceled by Customer,CID564638,eBike,Peenya,Koramangala,,,Change of plans,,,,361,,0,,,
1.72218E+18,16:25:00,CNR9098900102,Success,CID234084,eBike,Shivajinagar,Kadugodi,273,80,,,No,,202,Credit Card,5,3.3,4.6,
1.72146E+18,06:38:00,CNR8778214565,Canceled by Driver,CID174110,eBike,Marathahalli,Magadi Road,,,,Personal & Car related issue,,,2642,,0,,,
1.72144E+18,01:50:00,CNR9013284015,Success,CID296147,Prime Sedan,Tumkur Road,Kengeri,203,65,,,No,,498,UPI,3,4.6,4.4,
1.72047E+18,21:43:00,CNR1899513439,Canceled by Customer,CID151544,Prime SUV,Whitefield,Langford Town,,,Change of plans,,,,240,,0,,,
1.7207E+18,11:22:00,CNR3457246461,Success,CID293784,Mini,Frazer Town,Hebbal,161,95,,,No,,399,Cash,22,4.2,3.1,
1.71996E+18,23:35:00,CNR3328257189,Canceled by Driver,CID980629,Bike,Jayanagar,Bellandur,,,,Customer was coughing/sick,,,303,,0,,,
1.72103E+18,08:55:00,CNR9514979628,Success,CID620964,Bike,Varthur,Ramamurthy Nagar,91,40,,,No,,261,UPI,30,4.8,4.9,
1.7223E+18,00:47:00,CNR6683059009,Success,CID704893,Prime Sedan,BTM Layout,JP Nagar,70,65,,,No,,340,Debit Card,23,4.9,3.2,
1.72179E+18,03:13:00,CNR6521243972,Canceled by Customer,CID401934,Mini,Ramamurthy Nagar,Sahakar Nagar,,,Driver is not moving towards pickup location,,,,662,,0,,,
1.72215E+18,05:43:00,CNR5249945945,Success,CID945925,Prime Plus,Hulimavu,Whitefield,245,140,,,No,,569,Cash,44,4.5,4,
1.7222E+18,21:53:00,CNR4959722358,Canceled by Driver,CID336152,eBike,Sarjapur Road,HSR Layout,,,,Customer was coughing/sick,,,185,,0,,,
1.7199E+18,06:13:00,CNR7004499391,Canceled by Customer,CID545922,Prime SUV,KR Puram,Kengeri,,,Change of plans,,,,322,,0,,,
1.72161E+18,00:44:00,CNR6185886977,Canceled by Driver,CID683200,Prime Sedan,JP Nagar,Bellandur,,,,Customer was coughing/sick,,,279,,0,,,
1.72043E+18,09:53:00,CNR6190557479,Success,CID586065,eBike,Kadugodi,Langford Town,294,100,,,No,,468,Cash,36,3.1,3.7,
1.72195E+18,00:47:00,CNR3718911387,Success,CID683457,Auto,Hebbal,Hebbal,35,135,,,No,,436,UPI,17,3.5,3.6,
1.72168E+18,21:42:00,CNR5475627471,Success,CID330754,Bike,JP Nagar,MG Road,252,140,,,No,,121,Cash,14,3.6,3.1,
1.72053E+18,14:04:00,CNR6300023142,Canceled by Driver,CID693495,Auto,Richmond Town,Nagarbhavi,,,,Customer related issue,,,1265,,0,,,
1.71996E+18,22:18:00,CNR8793757122,Canceled by Driver,CID328176,Auto,Yelahanka,Malleshwaram,,,,Customer was coughing/sick,,,409,,0,,,
1.71989E+18,02:16:00,CNR1931024373,Success,CID137186,Mini,Peenya,Rajarajeshwari Nagar,252,55,,,Yes,Vehicle Breakdown,303,UPI,34,5,4.8,
1.72106E+18,16:53:00,CNR3737438536,Canceled by Driver,CID363541,Prime Sedan,MG Road,Ulsoor,,,,Personal & Car related issue,,,339,,0,,,
1.72033E+18,04:23:00,CNR5549987779,Driver Not Found,CID638096,Prime Plus,Yeshwanthpur,Rajajinagar,,,,,,,119,,0,,,
1.72129E+18,07:31:00,CNR4166236620,Canceled by Customer,CID174499,Prime SUV,Frazer Town,Devanahalli,,,Driver asked to cancel,,,,218,,0,,,
1.72084E+18,03:18:00,CNR5842450029,Success,CID759414,Auto,Devanahalli,Vijayanagar,287,25,,,No,,429,Cash,15,3.8,4.8,
1.72105E+18,13:43:00,CNR3086279264,Success,CID209368,Prime SUV,Koramangala,Malleshwaram,112,130,,,No,,158,UPI,24,3.9,4.9,
1.72068E+18,07:00:00,CNR3092150984,Driver Not Found,CID437545,Prime SUV,BTM Layout,Nagarbhavi,,,,,,,486,,0,,,
1.72103E+18,08:05:00,CNR5785794868,Success,CID982838,Prime Sedan,Majestic,Nagarbhavi,294,65,,,No,,196,UPI,44,4.7,3.3,
1.72036E+18,14:17:00,CNR3092594393,Success,CID747844,Bike,Electronic City,Kadugodi,301,50,,,No,,532,UPI,1,4.5,3,
1.72074E+18,22:45:00,CNR8736294385,Success,CID454270,eBike,MG Road,Marathahalli,203,115,,,No,,499,UPI,5,3.6,3.4,
1.72029E+18,19:13:00,CNR8157928979,Canceled by Driver,CID710399,Prime Sedan,Majestic,KR Puram,,,,Personal & Car related issue,,,642,,0,,,
1.72138E+18,09:32:00,CNR3416620657,Success,CID686038,Prime Sedan,RT Nagar,Banashankari,238,40,,,No,,1946,UPI,44,4.1,3.9,
1.72078E+18,11:36:00,CNR3514157582,Success,CID792649,Prime Plus,Yeshwanthpur,HSR Layout,56,100,,,No,,435,Cash,47,4,4.8,
1.72127E+18,01:22:00,CNR5353677897,Canceled by Customer,CID319563,Mini,Rajarajeshwari Nagar,Whitefield,,,AC is Not working,,,,463,,0,,,
1.72037E+18,16:12:00,CNR7038990440,Success,CID472797,Prime Plus,KR Puram,BTM Layout,252,75,,,No,,100,Cash,21,3,3.3,
1.72134E+18,22:21:00,CNR7110634082,Success,CID658725,Bike,Basavanagudi,Rajarajeshwari Nagar,168,50,,,No,,218,UPI,21,4.1,3.2,
1.72002E+18,15:29:00,CNR8893814860,Success,CID912017,Mini,Peenya,Kammanahalli,98,25,,,No,,351,Cash,48,4,3.6,
1.72199E+18,11:52:00,CNR7540240070,Canceled by Driver,CID324487,Mini,JP Nagar,Sarjapur Road,,,,Customer related issue,,,452,,0,,,
1.72235E+18,13:26:00,CNR5370106193,Canceled by Driver,CID475279,Prime Plus,Mysore Road,Jayanagar,,,,Customer related issue,,,695,,0,,,
1.72051E+18,08:41:00,CNR2246347681,Success,CID750030,Bike,Rajarajeshwari Nagar,Langford Town,196,25,,,No,,940,UPI,34,3.6,4.5,
1.72169E+18,22:22:00,CNR3450602497,Success,CID817999,Auto,Mysore Road,Devanahalli,49,145,,,No,,2129,Credit Card,14,4.5,4.9,
1.7199E+18,06:24:00,CNR5609417423,Canceled by Customer,CID637563,Mini,Yeshwanthpur,Richmond Town,,,Driver is not moving towards pickup location,,,,405,,0,,,
1.7208E+18,16:57:00,CNR4615608754,Success,CID799545,eBike,Sahakar Nagar,Shivajinagar,280,75,,,No,,382,Credit Card,36,4.1,3.8,
1.72158E+18,17:31:00,CNR6445080363,Canceled by Driver,CID184041,eBike,Hennur,Kammanahalli,,,,Personal & Car related issue,,,279,,0,,,
1.72214E+18,03:29:00,CNR4002530518,Success,CID919961,Prime SUV,Kadugodi,Bannerghatta Road,147,110,,,No,,104,Cash,1,3.3,3.5,
1.72061E+18,10:31:00,CNR9986843921,Canceled by Customer,CID961653,Prime Plus,Cox Town,Chamarajpet,,,Driver asked to cancel,,,,136,,0,,,
1.72076E+18,04:36:00,CNR2753338754,Success,CID889387,eBike,Padmanabhanagar,Bannerghatta Road,238,140,,,No,,239,Credit Card,48,4.9,3.2,
1.72034E+18,07:38:00,CNR5528674251,Canceled by Driver,CID993108,Prime SUV,Bellandur,Ramamurthy Nagar,,,,Personal & Car related issue,,,244,,0,,,
1.72115E+18,17:01:00,CNR7958289091,Canceled by Driver,CID261185,Prime Sedan,Richmond Town,Vijayanagar,,,,Personal & Car related issue,,,225,,0,,,
1.71982E+18,08:47:00,CNR1663305836,Driver Not Found,CID851834,eBike,Padmanabhanagar,Hennur,,,,,,,744,,0,,,
1.7213E+18,10:36:00,CNR8719325633,Success,CID208400,Auto,Sahakar Nagar,Mysore Road,238,45,,,No,,843,UPI,9,4.6,3.9,
1.72121E+18,09:38:00,CNR1685989752,Success,CID472423,eBike,Yelahanka,Hebbal,168,120,,,No,,168,Cash,9,4.9,3.2,
1.72018E+18,13:09:00,CNR5480403089,Success,CID380453,Prime Plus,Yeshwanthpur,Richmond Town,217,80,,,No,,363,UPI,26,4.3,5,
1.72185E+18,18:52:00,CNR5137043296,Success,CID343254,Mini,Varthur,Hennur,280,105,,,No,,314,Debit Card,9,3.1,4.2,
1.72135E+18,01:21:00,CNR9477095299,Success,CID607468,Mini,Kengeri,RT Nagar,84,65,,,No,,247,Cash,3,4.4,5,
1.72078E+18,10:18:00,CNR8883541278,Driver Not Found,CID465773,Mini,Sarjapur Road,Chamarajpet,,,,,,,470,,0,,,
1.71988E+18,00:42:00,CNR3965859566,Success,CID107940,eBike,Shivajinagar,Electronic City,126,55,,,No,,260,Cash,38,4.7,4.7,
1.72133E+18,18:23:00,CNR7673066991,Success,CID762232,Prime Sedan,Yeshwanthpur,Ulsoor,238,70,,,No,,407,Cash,27,4.1,4.9,
1.72113E+18,12:49:00,CNR2845789701,Driver Not Found,CID482350,eBike,Shantinagar,Rajajinagar,,,,,,,369,,0,,,
1.71993E+18,15:42:00,CNR6169207766,Driver Not Found,CID724881,Prime Plus,Hebbal,Koramangala,,,,,,,420,,0,,,
1.72171E+18,05:03:00,CNR8516409614,Success,CID290081,Prime SUV,Frazer Town,Ramamurthy Nagar,77,30,,,No,,2877,Cash,26,4.9,4.5,
1.72027E+18,14:04:00,CNR8744346612,Success,CID570707,Prime SUV,Varthur,Ramamurthy Nagar,147,85,,,No,,955,Cash,3,3.4,3.9,
1.72201E+18,15:08:00,CNR5284344363,Success,CID862337,Prime Plus,Frazer Town,Electronic City,147,135,,,No,,428,UPI,34,4.1,3.9,
1.72124E+18,19:26:00,CNR8291672496,Canceled by Driver,CID563369,Prime Plus,Koramangala,KR Puram,,,,Customer related issue,,,874,,0,,,
1.72153E+18,02:54:00,CNR2485427128,Canceled by Driver,CID574875,Prime SUV,Koramangala,Hennur,,,,Customer related issue,,,382,,0,,,
1.72183E+18,13:28:00,CNR1362571268,Success,CID227559,Bike,Rajajinagar,Tumkur Road,140,90,,,No,,657,UPI,26,4.8,3.8,
1.72132E+18,16:08:00,CNR2686926257,Success,CID617268,Auto,Bannerghatta Road,Yelahanka,91,130,,,No,,207,Cash,6,4,3.9,
1.72138E+18,08:23:00,CNR9625639272,Success,CID998960,Auto,Hosur Road,Kammanahalli,168,125,,,No,,945,Cash,2,3.4,3.4,
1.72067E+18,04:59:00,CNR9498672052,Success,CID351529,Prime SUV,Yeshwanthpur,Koramangala,196,35,,,No,,264,Credit Card,20,3.7,3.3,
1.72165E+18,13:02:00,CNR2485766659,Success,CID509717,eBike,Sarjapur Road,Bellandur,245,30,,,No,,115,UPI,22,4,5,
1.72091E+18,22:00:00,CNR4395882254,Success,CID135529,Auto,Ramamurthy Nagar,Jayanagar,217,145,,,No,,281,Cash,2,4.8,4.7,
1.7198E+18,03:18:00,CNR8811507785,Driver Not Found,CID207074,Auto,Basavanagudi,Whitefield,,,,,,,1881,,0,,,
1.72167E+18,16:38:00,CNR2904644602,Success,CID125869,eBike,Indiranagar,Varthur,231,110,,,No,,422,Cash,26,4.6,4.8,
1.72154E+18,05:59:00,CNR5382510753,Success,CID604279,Prime SUV,Chickpet,Bannerghatta Road,266,130,,,No,,869,UPI,14,4.2,3.4,
1.72216E+18,09:52:00,CNR9176065097,Success,CID178820,Prime Plus,Nagarbhavi,Magadi Road,203,115,,,No,,353,Cash,22,4.6,4,
1.72035E+18,10:25:00,CNR3762140934,Success,CID110216,Mini,Chickpet,Chamarajpet,84,90,,,No,,238,UPI,8,4.7,4,
1.7216E+18,21:29:00,CNR5698781178,Success,CID142841,Prime Plus,JP Nagar,Devanahalli,224,25,,,No,,456,Cash,20,3,4.4,
1.72219E+18,19:16:00,CNR7455139064,Success,CID199283,Prime SUV,Yeshwanthpur,Whitefield,98,65,,,No,,331,Cash,2,4.8,4.3,
1.72209E+18,15:00:00,CNR1524307839,Success,CID126888,Auto,Indiranagar,Malleshwaram,42,85,,,No,,218,Cash,4,4.6,4.2,
1.72157E+18,12:37:00,CNR5656596719,Canceled by Driver,CID533857,eBike,Kammanahalli,Indiranagar,,,,Customer was coughing/sick,,,332,,0,,,
1.72129E+18,08:05:00,CNR2421723113,Success,CID437155,Prime Sedan,Indiranagar,Chamarajpet,140,50,,,Yes,Customer Demand,404,Cash,38,4.7,3.8,
1.72211E+18,19:04:00,CNR5163916188,Success,CID189965,Bike,Shantinagar,Padmanabhanagar,147,120,,,No,,291,Cash,24,3.5,3.5,
1.72229E+18,20:36:00,CNR6284791372,Success,CID660973,Mini,Sahakar Nagar,Chamarajpet,35,100,,,No,,1367,Cash,46,3.4,3.5,
1.72119E+18,03:22:00,CNR7916590115,Success,CID600799,Bike,Majestic,Koramangala,126,95,,,No,,318,Cash,31,4.9,4,
1.72121E+18,11:12:00,CNR5757332160,Success,CID845362,Prime Sedan,Shivajinagar,MG Road,196,80,,,No,,269,UPI,21,4.3,3.4,
1.72206E+18,05:54:00,CNR3590679564,Success,CID996368,Auto,Devanahalli,Kadugodi,154,135,,,No,,213,Cash,16,4.2,3.8,
1.72228E+18,20:21:00,CNR9055951164,Success,CID852045,Prime SUV,Bellandur,Mysore Road,98,50,,,No,,389,Cash,11,3.2,3.5,
1.72218E+18,15:08:00,CNR5314914495,Success,CID266013,Bike,Bellandur,Chickpet,238,25,,,No,,369,Cash,21,3.1,3.4,
1.72057E+18,00:36:00,CNR4001295021,Success,CID292207,Auto,Tumkur Road,Whitefield,287,110,,,No,,301,UPI,15,3.1,3.2,
1.72145E+18,04:47:00,CNR5992604716,Success,CID241802,Prime Plus,Shivajinagar,BTM Layout,266,125,,,No,,409,Cash,49,3.5,3.7,
1.71999E+18,07:38:00,CNR7326154593,Success,CID561286,Prime SUV,Frazer Town,Marathahalli,126,125,,,Yes,Customer Demand,425,Cash,40,4.6,3.4,
1.72105E+18,14:18:00,CNR2055030564,Success,CID128491,Prime Plus,Cox Town,Kadugodi,119,135,,,No,,555,UPI,34,4,4.5,
1.72188E+18,02:38:00,CNR2169559650,Success,CID534933,Auto,Jayanagar,Cox Town,210,100,,,Yes,Customer Demand,760,UPI,18,4.9,4.5,
1.72197E+18,04:53:00,CNR5850143777,Success,CID952434,Bike,MG Road,Hosur Road,161,40,,,No,,355,Cash,10,4.1,3.1,
1.72124E+18,16:52:00,CNR4454899928,Canceled by Customer,CID972325,Prime SUV,Majestic,Hennur,,,AC is Not working,,,,289,,0,,,
1.72162E+18,04:25:00,CNR6044469190,Success,CID722812,Prime Plus,Sarjapur Road,Hebbal,231,45,,,No,,117,Credit Card,6,3.4,3.8,
1.72168E+18,21:34:00,CNR8941244774,Success,CID348458,eBike,Sahakar Nagar,Bannerghatta Road,77,70,,,No,,316,Cash,38,5,4,
1.72014E+18,01:13:00,CNR1810463571,Canceled by Customer,CID714413,Prime Sedan,Kammanahalli,Chamarajpet,,,Change of plans,,,,618,,0,,,
1.72111E+18,06:00:00,CNR9534222650,Canceled by Customer,CID575016,Auto,Richmond Town,Electronic City,,,Driver is not moving towards pickup location,,,,452,,0,,,
1.72015E+18,02:30:00,CNR2221577375,Canceled by Driver,CID730849,Mini,Tumkur Road,MG Road,,,,More than permitted people in there,,,820,,0,,,
1.72149E+18,15:22:00,CNR5620738445,Success,CID516470,Prime SUV,Devanahalli,Hebbal,105,130,,,No,,185,Cash,32,4.5,3.1,
1.72206E+18,06:16:00,CNR9669878708,Canceled by Driver,CID332006,Mini,Marathahalli,Rajajinagar,,,,Customer related issue,,,356,,0,,,
1.72089E+18,15:45:00,CNR7540714108,Canceled by Driver,CID569164,Auto,Padmanabhanagar,BTM Layout,,,,Customer related issue,,,371,,0,,,
1.72028E+18,16:11:00,CNR4287925213,Success,CID744782,Auto,Basavanagudi,Sarjapur Road,287,80,,,No,,839,UPI,18,4.3,3.9,
1.72135E+18,01:51:00,CNR7888329042,Canceled by Driver,CID204209,Mini,Tumkur Road,Yeshwanthpur,,,,Customer was coughing/sick,,,323,,0,,,
1.72019E+18,15:13:00,CNR6806487234,Success,CID673121,Prime SUV,Ulsoor,Chamarajpet,112,55,,,No,,430,UPI,29,4.3,4.9,
1.72137E+18,06:47:00,CNR7216115435,Canceled by Customer,CID457323,Prime SUV,Hebbal,Ulsoor,,,Driver is not moving towards pickup location,,,,2349,,0,,,
1.72054E+18,15:52:00,CNR9915944696,Canceled by Customer,CID790149,Prime Plus,Jayanagar,Bannerghatta Road,,,AC is Not working,,,,357,,0,,,
1.7214E+18,15:19:00,CNR7223501449,Success,CID318107,eBike,Padmanabhanagar,Bellandur,35,75,,,No,,457,Cash,44,3.2,4,
1.72231E+18,04:23:00,CNR4406470427,Success,CID501485,eBike,Banashankari,KR Puram,168,60,,,No,,647,Cash,28,3.9,4.8,
1.72091E+18,22:47:00,CNR9038889596,Success,CID757382,Prime SUV,Chamarajpet,Bannerghatta Road,133,110,,,No,,327,Cash,36,3.6,3.7,
1.72181E+18,09:24:00,CNR9013209895,Canceled by Driver,CID678137,Auto,Ulsoor,Rajajinagar,,,,Personal & Car related issue,,,396,,0,,,
1.71998E+18,03:30:00,CNR4352340785,Success,CID382237,Bike,Marathahalli,HSR Layout,105,80,,,Yes,Customer Demand,919,Cash,29,4.3,3.7,
1.72014E+18,01:02:00,CNR1137203739,Success,CID441285,eBike,BTM Layout,Kammanahalli,42,25,,,No,,426,UPI,8,3.7,4.7,
1.7202E+18,17:32:00,CNR6996941124,Success,CID814961,Prime Plus,Sahakar Nagar,Bannerghatta Road,105,50,,,No,,383,UPI,10,4,3.9,
1.72169E+18,00:27:00,CNR9048025511,Success,CID940913,Prime SUV,Hulimavu,Padmanabhanagar,280,95,,,No,,661,Cash,14,4.6,3.2,
1.72206E+18,07:06:00,CNR6292190320,Success,CID946836,Auto,MG Road,Hebbal,308,80,,,No,,284,UPI,9,3.5,3.5,
1.72194E+18,20:54:00,CNR2413380100,Canceled by Customer,CID276980,Prime Plus,Varthur,RT Nagar,,,Driver asked to cancel,,,,619,,0,,,
1.7202E+18,18:43:00,CNR3283888314,Driver Not Found,CID836582,Prime Sedan,Jayanagar,Electronic City,,,,,,,184,,0,,,
1.72152E+18,23:41:00,CNR4870759138,Success,CID612448,Auto,BTM Layout,Sarjapur Road,63,100,,,No,,604,Cash,16,4.8,3.6,
1.72207E+18,08:40:00,CNR9574365096,Success,CID989054,Prime Sedan,Banashankari,Kadugodi,35,25,,,No,,2333,UPI,23,3,3.9,
1.72021E+18,20:26:00,CNR4918280677,Driver Not Found,CID229064,Prime Sedan,Marathahalli,Banashankari,,,,,,,176,,0,,,
1.72233E+18,09:10:00,CNR9840599048,Success,CID767562,Mini,Yeshwanthpur,RT Nagar,210,50,,,No,,464,UPI,12,4.4,3.9,
1.72235E+18,14:18:00,CNR9712296008,Success,CID654062,Bike,Banashankari,Kengeri,259,140,,,No,,251,Cash,18,4.9,3.9,
1.72128E+18,04:44:00,CNR5168755954,Success,CID941533,Auto,Cox Town,Kengeri,49,80,,,No,,286,Cash,12,3.7,4.3,
1.72001E+18,11:23:00,CNR1558587936,Driver Not Found,CID806473,Mini,MG Road,Jayanagar,,,,,,,217,,0,,,
1.72095E+18,08:45:00,CNR9291782057,Canceled by Driver,CID236790,eBike,BTM Layout,Hulimavu,,,,Personal & Car related issue,,,1762,,0,,,
1.72117E+18,23:18:00,CNR6384000900,Canceled by Customer,CID183393,Prime Sedan,Sarjapur Road,Vijayanagar,,,Wrong Address,,,,382,,0,,,
1.72108E+18,20:29:00,CNR4692807656,Success,CID410078,Prime Plus,Sahakar Nagar,Yeshwanthpur,63,80,,,No,,165,Credit Card,24,3.9,3.3,
1.72002E+18,15:55:00,CNR8607774773,Canceled by Driver,CID226935,Prime Plus,Kengeri,RT Nagar,,,,Customer was coughing/sick,,,141,,0,,,
1.72112E+18,09:49:00,CNR5275953890,Driver Not Found,CID409280,Mini,Peenya,Majestic,,,,,,,2720,,0,,,
1.72219E+18,17:54:00,CNR2122926528,Success,CID365718,Prime SUV,Banashankari,Basavanagudi,84,75,,,No,,430,Cash,41,3.1,4.4,
1.72201E+18,17:10:00,CNR5058284180,Success,CID687769,Bike,HSR Layout,Shantinagar,84,30,,,No,,252,Cash,41,4.3,4.3,
1.7212E+18,08:17:00,CNR1070278505,Success,CID564698,Prime Plus,Tumkur Road,Kadugodi,112,60,,,No,,371,Cash,43,4,3.2,
1.72211E+18,19:16:00,CNR6383375515,Driver Not Found,CID306604,Prime Sedan,Bellandur,Shivajinagar,,,,,,,183,,0,,,
1.72216E+18,10:56:00,CNR9053616195,Success,CID997945,Auto,Mysore Road,Koramangala,231,105,,,No,,130,UPI,11,4.3,4.3,
1.72102E+18,05:42:00,CNR4411647638,Success,CID611553,Prime Plus,Sarjapur Road,Cox Town,287,55,,,Yes,Customer Demand,974,UPI,9,3.1,4.3,
1.72024E+18,04:08:00,CNR4578602448,Success,CID429288,Bike,Langford Town,Padmanabhanagar,63,140,,,No,,483,Cash,31,4.2,3.4,
1.72158E+18,16:04:00,CNR2117497349,Canceled by Driver,CID946999,Prime Plus,RT Nagar,RT Nagar,,,,Customer related issue,,,142,,0,,,
1.72044E+18,12:27:00,CNR3121675473,Success,CID544271,Prime Sedan,Electronic City,Jayanagar,301,145,,,No,,190,Cash,37,3.9,4.4,
1.72202E+18,17:47:00,CNR5582073597,Success,CID600934,Prime Plus,Electronic City,JP Nagar,70,70,,,No,,606,UPI,16,4.5,4.6,
1.72176E+18,19:43:00,CNR9021997521,Driver Not Found,CID729251,Auto,Indiranagar,Magadi Road,,,,,,,270,,0,,,
1.72003E+18,17:00:00,CNR2346546694,Success,CID156951,Auto,Magadi Road,MG Road,35,55,,,No,,2632,Cash,10,4.1,4.6,
1.72032E+18,02:00:00,CNR7872750350,Driver Not Found,CID166707,Prime SUV,Ramamurthy Nagar,Ramamurthy Nagar,,,,,,,407,,0,,,
1.72219E+18,17:39:00,CNR2822225922,Success,CID980249,Auto,Majestic,Hennur,105,130,,,No,,288,Cash,10,3.1,3.6,
1.72046E+18,18:22:00,CNR3052613043,Success,CID634311,Auto,HSR Layout,RT Nagar,49,75,,,No,,459,Cash,1,3.5,3.7,
1.72115E+18,18:21:00,CNR9714132894,Success,CID329193,Prime Plus,Shivajinagar,RT Nagar,252,110,,,No,,474,UPI,46,4.7,4.3,
1.72221E+18,00:02:00,CNR7173736967,Canceled by Customer,CID876143,Prime SUV,Nagarbhavi,Bellandur,,,AC is Not working,,,,280,,0,,,
1.72126E+18,00:47:00,CNR5680044164,Driver Not Found,CID730647,Prime Plus,Malleshwaram,Rajajinagar,,,,,,,241,,0,,,
1.72104E+18,09:31:00,CNR7418923013,Success,CID960240,Prime Plus,Yeshwanthpur,Mysore Road,63,120,,,No,,649,UPI,19,3,4.3,
1.72105E+18,13:52:00,CNR9766360557,Canceled by Driver,CID824405,Prime Plus,Kammanahalli,Hennur,,,,Customer related issue,,,1648,,0,,,
1.72E+18,10:26:00,CNR3765893080,Driver Not Found,CID573518,Prime SUV,Frazer Town,Marathahalli,,,,,,,380,,0,,,
1.72179E+18,02:26:00,CNR6724977743,Success,CID784290,eBike,Shivajinagar,Hebbal,196,130,,,No,,145,Cash,3,3.5,4.5,
1.72013E+18,22:08:00,CNR6950899050,Success,CID207085,Prime Plus,Kadugodi,Malleshwaram,308,75,,,No,,257,Cash,23,4.3,4.5,
1.7201E+18,14:01:00,CNR9718321676,Driver Not Found,CID779587,Mini,Devanahalli,Kadugodi,,,,,,,177,,0,,,
1.72101E+18,03:17:00,CNR3817464810,Success,CID927840,Auto,Ulsoor,Sarjapur Road,77,45,,,No,,536,UPI,2,5,4.9,
1.72096E+18,13:39:00,CNR4848440972,Canceled by Customer,CID293528,Bike,Whitefield,BTM Layout,,,Driver is not moving towards pickup location,,,,1599,,0,,,
1.72037E+18,16:15:00,CNR4113554550,Canceled by Driver,CID468933,Prime Sedan,Vijayanagar,Yeshwanthpur,,,,Personal & Car related issue,,,214,,0,,,
1.72087E+18,10:30:00,CNR2310105680,Success,CID487899,Mini,MG Road,Vijayanagar,42,130,,,No,,458,UPI,19,3.1,3.4,
1.71982E+18,07:03:00,CNR2766114291,Success,CID625934,Mini,Rajajinagar,Varthur,266,110,,,No,,752,Cash,39,3.5,4.7,
1.72188E+18,03:08:00,CNR9788555964,Success,CID617562,Bike,Indiranagar,Hennur,252,105,,,No,,198,UPI,23,3.6,3.1,
1.72022E+18,00:13:00,CNR4117182129,Success,CID619473,eBike,Marathahalli,Sahakar Nagar,63,65,,,No,,692,Cash,4,3.5,3.1,
1.72202E+18,18:33:00,CNR1482862322,Success,CID994354,Prime SUV,Devanahalli,KR Puram,35,80,,,No,,279,UPI,6,4.8,4,
